-0.34551865	-0.177605	0.40617138	-0.19054973	0.17157264	-0.26046643	-0.11858277	0.3995068	0.19737448	-0.23021455	-0.28490803	-0.10010252	-0.29178703	0.19659832	-0.3027453	0.2962924
-0.46258533	-0.58881134	0.5357448	0.42540613	0.3975096	0.2597389	0.41302612	0.24890634	0.6751499	-0.48118845	-0.46234888	-0.5744451	0.19596891	0.06159002	-0.30457294	0.51096284
-0.68825155	-0.2453534	0.32038665	-0.25686306	-0.0009211556	-0.11479567	-0.55620474	0.3052636	-0.37501186	0.1062259	0.22849493	-0.20449822	-0.3845953	-0.2059542	-0.41432747	0.5369336
-0.14028619	-0.040587004	0.18557088	-0.30149844	0.13762823	-0.26245022	-0.2129564	0.24831639	-0.10481149	-0.16818604	-0.0725574	0.09844336	-0.24607061	0.22193205	-0.16948721	0.22796689
-0.040171813	0.06979256	-0.0036617888	-0.24649152	0.19481358	-0.35246187	-0.043160956	0.29127032	-0.055159837	-0.061526157	-0.13441217	0.16657963	-0.2199652	0.23241207	0.088535026	0.20020023
-0.7570087	0.020562103	0.054194517	-0.40380448	-0.5083539	-0.13458225	-0.99957544	0.17240544	-0.87946206	0.49749145	0.56646	-0.0474205	-0.5460203	-0.4850338	-0.48583063	0.30180657
-0.304994	-0.1811004	0.33882698	0.04458316	0.12950121	0.10628732	-0.052338224	0.32217816	0.22561143	-0.15349112	-0.2156483	-0.1701409	-0.076904505	0.06955037	-0.2331283	0.4062447
-0.37513262	-0.08386402	0.4196228	-0.052322477	-0.044833165	-0.06398404	-0.2615998	0.12918772	0.10559153	-0.1011279	-0.15443733	-0.09280859	-0.17920078	0.17272311	-0.45461515	0.20297399
-0.1835242	0.4181199	-0.16902706	-0.54059625	-0.6761589	-0.6566518	-0.6301963	0.107407846	-0.549365	0.66935104	0.5370342	0.4702936	-0.5685288	-0.15910089	-0.18380934	-0.086213365
-0.47100636	-0.18286505	0.3358938	0.025787264	-0.03744096	0.017461006	-0.31663942	0.08139188	-0.042922378	0.009925331	-0.012814982	-0.16553251	-0.14118183	-0.08956977	-0.365598	0.27521533
-0.44192678	0.02997223	0.6976947	0.357263	0.006942326	0.5737424	-0.47242653	-0.45097727	0.12904882	-0.26093438	-0.42843342	-0.30886713	0.28583446	0.52333474	-0.6806171	-0.12217135
-0.10324328	0.27489194	0.52015686	-0.1846136	-0.46771404	-0.42848817	-0.16806826	-0.31701437	0.2713439	0.32672626	0.051147383	0.33506665	-0.17194143	0.36088836	-0.57112664	-0.3380084
0.46363842	0.46013364	-0.35962826	-0.55219173	-0.036169425	-0.74461734	0.021183908	0.33278662	-0.25854278	0.058522813	-0.101054445	0.51433957	-0.28650823	0.5307554	0.3281512	-0.24798189
-0.34044164	-0.51757973	0.1191574	0.08978136	0.21772948	-0.027416326	0.29398382	0.6000704	0.2846958	-0.17923574	-0.18556032	-0.30929264	-0.017786607	-0.10563281	0.030521154	0.6594194
-0.42097336	-0.60466903	0.1578225	0.37544078	0.20129001	-0.20869868	0.5035332	0.27198967	0.7817561	-0.24119788	-0.39491028	-0.4177295	0.39540622	-0.057859518	-0.0711399	0.53315157
0.025924219	-0.6903854	-0.27461952	0.19334851	0.59091145	-0.28429177	0.689217	0.37591058	0.7017562	-0.5408961	-0.53355926	-0.2945637	0.30996913	0.23139219	0.3725743	0.546581
-0.1481664	-0.446363	-0.25359854	-0.05266484	0.13611172	-0.5276693	0.49393284	0.49754623	0.5046038	-0.09913763	-0.2528718	-0.13100651	0.02585641	-0.045253355	0.31278276	0.41970277
-0.097680785	-0.3927316	-0.08420788	-0.06484951	0.32609233	-0.18364953	0.31560227	0.55422074	0.11588503	-0.28613758	-0.17300494	-0.11311058	-0.0918934	-0.022905236	0.22094607	0.61148214
0.40413946	0.44208768	0.313604	-0.3183742	0.24737756	-0.1328552	-0.038066443	0.061803132	-0.11542015	-0.3582266	-0.4311155	0.45827407	-0.011701482	0.7720385	0.031901166	-0.3290583
-0.9771016	-0.86299616	-0.03153951	-0.09055928	0.3681949	0.28399393	-1.0730811	0.38378817	-1.1192403	0.028576974	0.4025684	-0.81148034	-0.38651532	-0.71201724	-0.204923	0.76791793
0.09194416	0.35003215	0.41859555	-0.3071639	0.15795568	-0.042984035	-0.27229017	-0.01837158	-0.30968285	-0.31495294	-0.31614932	0.33917	-0.15678021	0.62080526	-0.3010397	-0.22925955
-0.7738078	-0.4073225	0.16126195	-0.03383155	-0.5586652	-0.23283376	-0.53603935	0.08025693	-0.05224899	0.64442307	0.58882827	-0.28601578	-0.44176388	-0.60013324	-0.41840354	0.4225558
-0.7829911	-0.56042546	0.4517309	0.37703085	-0.020463996	0.415681	-0.323059	0.015803393	0.24797608	-0.04574346	-0.012126436	-0.64328694	0.021684619	-0.32618704	-0.5674142	0.45614624
-0.58408386	-0.5846563	0.082120605	0.03495029	0.07324727	0.021763965	-0.06399256	0.2237867	0.10837531	-0.09189248	0.12354291	-0.47155634	-0.18556699	-0.39850962	-0.10606655	0.56791747
-0.39924726	-0.37788454	0.36993155	0.20127027	-0.3353652	-0.30679902	0.23831894	-0.07668419	0.54595137	0.2313953	-0.048925225	-0.2460125	0.1851927	-0.36590832	-0.42671323	0.28694388
0.3399809	0.24161859	-0.32525325	-0.51969624	-0.078604795	-0.63770306	0.070276104	0.39611596	-0.1590962	0.12513945	-0.028899994	0.45586067	-0.4534016	0.29082063	0.34580883	0.022309175
0.06653481	0.4194125	0.2588985	-0.45719284	-0.5230605	-0.5210915	-0.50936574	-0.13891149	-0.296422	0.38611135	0.20950845	0.46658435	-0.3698734	0.36721137	-0.29935202	-0.32715297
-0.38850734	-0.3277129	0.37503403	0.19519691	0.3965281	0.3262596	-0.026711732	0.004336148	0.117610246	-0.43751502	-0.3092874	-0.38622838	0.14016277	0.1150356	-0.3183588	0.1290046
0.3418707	0.34815714	-0.07700559	-0.38144058	-0.09006421	-0.6208023	0.025594912	0.13093106	-0.02880146	0.04770698	-0.17706156	0.5409272	-0.14676864	0.45486075	0.16516228	-0.19209315
-0.9623091	-0.90731597	0.8035159	0.8183167	-1.1292179	-0.030531012	0.5543801	-0.5478612	1.0964521	1.1576726	0.73773575	-0.8767489	0.6280436	-1.0559154	-0.81102943	0.8112416
0.16573606	0.15944089	-0.10385191	-0.38454044	-0.123852655	-0.5972536	0.040043924	0.16598527	0.036206435	0.13710672	-0.024585746	0.34588045	-0.20507236	0.28908497	0.16891405	-0.15310849
0.97171986	0.7111754	-0.31397784	-0.7813204	0.08627685	-0.87656146	0.038923953	0.043192383	-0.27599743	-0.08915282	-0.30296117	0.81999564	-0.15983298	1.1567516	0.38416672	-0.67068565
-0.3128899	-0.36006024	0.25708088	0.11826966	0.24671338	0.13146737	0.11680631	0.15403411	0.23923162	-0.32500327	-0.25013468	-0.28420615	0.046717428	0.008218655	-0.16006823	0.32321122
0.2933307	-0.088322386	0.23413408	0.10966164	0.53398675	0.18781383	0.43422678	0.14615674	0.46117508	-0.5695206	-0.61927605	-0.0017537589	0.43151504	0.79282504	0.18657057	-0.0521198
-0.6646151	-0.31407565	0.76751876	0.42278394	-0.90779334	-0.31390736	0.0118624335	-0.587901	0.65126425	0.7567012	0.3956088	-0.20047271	0.20800672	-0.51136464	-0.9046059	-0.042398337
